game,date,time,field,bracket,ROUND,team,SCORE
252,4/21/12,2:00 PM,PHX PMYC,U15B,3,PHX,
252,4/21/12,2:00 PM,PHX PMYC,U15B,4,CVL,
160,4/21/12,10:00 AM,ST TE Middle Sch 1,U11A,4,ST,
160,4/21/12,10:00 AM,ST TE Middle Sch 1,U11A,4,ABG,
495,4/21/12,12:00 PM,ST TE Middle Sch 1,U11B,4,ST,
495,4/21/12,12:00 PM,ST TE Middle Sch 1,U11B,3,PHX,
58,4/21/12,10:00 AM,ST Wilson Park CYL,U15A,3,ST,
58,4/21/12,10:00 AM,ST Wilson Park CYL,U15A,4,COV,
299,4/21/12,2:00 PM,ST Wilson Park CYL,U15B,5,ST,
299,4/21/12,2:00 PM,ST Wilson Park CYL,U15B,5,WC1,
115,4/21/12,12:00 PM,ST Wilson Park TEYSA,U13A,4,ST1,
115,4/21/12,12:00 PM,ST Wilson Park TEYSA,U13A,3,LV2,
330,4/21/12,12:00 PM,UNV Patton MS 17,U15B,6,UNV,
330,4/21/12,12:00 PM,UNV Patton MS 17,U15B,5,AVG,
385,4/21/12,2:00 PM,UNV Upland Country DS,U13B,6,UNV,
385,4/21/12,2:00 PM,UNV Upland Country DS,U13B,5,WC2,
118,4/21/12,4:00 PM,UNV Upland Country DS,U13A,4,UNV,
118,4/21/12,4:00 PM,UNV Upland Country DS,U13A,4,ST2,
53,4/21/12,4:00 PM,WB Downingtown MS,U15A,4,WB,
53,4/21/12,4:00 PM,WB Downingtown MS,U15A,3,BYC,
397,4/21/12,10:00 AM,WB Embreeville,U13B,6,WB,
397,4/21/12,10:00 AM,WB Embreeville,U13B,4,KEN,
270,4/21/12,12:00 PM,WB Embreeville,U15B,4,WB,
270,4/21/12,12:00 PM,WB Embreeville,U15B,5,COV,
576,4/21/12,2:00 PM,WB Embreeville,U11B,6,WB,
576,4/21/12,2:00 PM,WB Embreeville,U11B,4,CVL2,
426,4/21/12,10:00 AM,WC Kelly Field,U13B,5,WC3,
426,4/21/12,10:00 AM,WC Kelly Field,U13B,5,CVL,
517,4/21/12,12:00 PM,WC Kelly Field,U11B,3,WC,
517,4/21/12,12:00 PM,WC Kelly Field,U11B,5,UNV2,
217,4/21/12,2:00 PM,WC Kelly Field,U13C,5,WC,
217,4/21/12,2:00 PM,WC Kelly Field,U13C,4,ASH,
125,4/21/12,4:00 PM,WC Kelly Field,U13A,3,WC,
125,4/21/12,4:00 PM,WC Kelly Field,U13A,5,LV1,
241,4/22/12,12:00 PM,ABG Huntingdon Upper,U13C,4,ABG,
241,4/22/12,12:00 PM,ABG Huntingdon Upper,U13C,5,UNV,
191,4/22/12,2:00 PM,ABG Huntingdon Upper,U11A,5,ABG,
191,4/22/12,2:00 PM,ABG Huntingdon Upper,U11A,4,WC,
102,4/22/12,12:00 PM,ASH Lower Merion HS,U13A,4,ASH,
102,4/22/12,12:00 PM,ASH Lower Merion HS,U13A,4,KEN,
32,4/22/12,2:00 PM,ASH Lower Merion HS,U15A,4,ASH,
32,4/22/12,2:00 PM,ASH Lower Merion HS,U15A,5,WB,
337,4/22/12,2:00 PM,CVL Warrior Field,U13B,6,CVL,
337,4/22/12,2:00 PM,CVL Warrior Field,U13B,6,ABG,
23,4/22/12,1:30 PM,GV Great Valley MS,U15A,4,GV,
23,4/22/12,1:30 PM,GV Great Valley MS,U15A,5,ABG,
97,4/22/12,3:30 PM,GV Great Valley MS,U13A,4,GV,
97,4/22/12,3:30 PM,GV Great Valley MS,U13A,4,ABG,
40,4/22/12,12:00 PM,ST Wilson Park CYL,U15A,4,ST,
40,4/22/12,12:00 PM,ST Wilson Park CYL,U15A,3,AVG,
86,4/22/12,2:00 PM,WC Kelly Field,U13A,4,WC,
86,4/22/12,2:00 PM,WC Kelly Field,U13A,4,COV,
237,4/23/12,6:30 PM,ABG Huntingdon Upper,U13C,5,ABG,
237,4/23/12,6:30 PM,ABG Huntingdon Upper,U13C,6,CVL,
242,4/23/12,6:30 PM,ASH Lower Merion HS,U13C,5,ASH,
242,4/23/12,6:30 PM,ASH Lower Merion HS,U13C,5,BYC,
225,4/23/12,6:30 PM,AVG Avon Grove HS,U13C,6,AVG,
225,4/23/12,6:30 PM,AVG Avon Grove HS,U13C,5,LV,
399,4/23/12,6:30 PM,BYC Garnet Valley MS,U13B,7,BYC2,
399,4/23/12,6:30 PM,BYC Garnet Valley MS,U13B,7,WB,
261,4/23/12,6:30 PM,CVL Mt Kirk,U15B,5,CVL,
261,4/23/12,6:30 PM,CVL Mt Kirk,U15B,4,BYC,
275,4/23/12,6:30 PM,KEN Legacy Field A,U15B,6,KEN,
275,4/23/12,6:30 PM,KEN Legacy Field A,U15B,4,PHX,
370,4/23/12,6:30 PM,LV Lionville MS,U13B,5,LV,
370,4/23/12,6:30 PM,LV Lionville MS,U13B,5,GV,
353,4/23/12,6:30 PM,ST TE Middle Sch 1,U13B,6,ST2,
353,4/23/12,6:30 PM,ST TE Middle Sch 1,U13B,7,PHX,
361,4/23/12,6:30 PM,ST TE Middle Sch 2,U13B,5,ST1,
361,4/23/12,6:30 PM,ST TE Middle Sch 2,U13B,4,ASH,
233,4/23/12,6:30 PM,UNV Patton MS 17,U13C,6,UNV,
233,4/23/12,6:30 PM,UNV Patton MS 17,U13C,7,KEN,
320,4/23/12,6:30 PM,WB Embreeville,U15B,5,WB,
320,4/23/12,6:30 PM,WB Embreeville,U15B,5,WC2,
453,4/23/12,6:30 PM,WC Kelly Field,U13B,5,WC1,
453,4/23/12,6:30 PM,WC Kelly Field,U13B,5,AVG2,
120,4/24/12,6:30 PM,AVG Harmony Park,U13A,5,AVG,
120,4/24/12,6:30 PM,AVG Harmony Park,U13A,5,ST2,
127,4/24/12,6:30 PM,BYC Garnet Valley MS,U13A,5,BYC,
127,4/24/12,6:30 PM,BYC Garnet Valley MS,U13A,6,LV1,
454,4/24/12,6:30 PM,KEN Legacy Field A,U13B,5,KEN,
454,4/24/12,6:30 PM,KEN Legacy Field A,U13B,6,WC4,
224,4/24/12,6:30 PM,LV Pine Creek,U13C,6,LV,
224,4/24/12,6:30 PM,LV Pine Creek,U13C,6,BYC,
366,4/24/12,6:30 PM,ST TE Middle Sch 2,U13B,6,ST1,
366,4/24/12,6:30 PM,ST TE Middle Sch 2,U13B,6,LV,
70,4/24/12,6:30 PM,ST Wilson Park CYL,U13A,5,ST1,
70,4/24/12,6:30 PM,ST Wilson Park CYL,U13A,5,CVL,
132,4/24/12,6:30 PM,UNV Patton MS 17,U13A,5,UNV,
132,4/24/12,6:30 PM,UNV Patton MS 17,U13A,4,LV2,
402,4/24/12,6:30 PM,UNV Upland Country DS,U13B,7,UNV,
402,4/24/12,6:30 PM,UNV Upland Country DS,U13B,7,AVG1,
371,4/24/12,6:30 PM,WC Kelly Field,U13B,6,WC1,
371,4/24/12,6:30 PM,WC Kelly Field,U13B,6,WC2,
136,4/24/12,8:00 PM,WC Kelly Field,U13A,5,WC,
136,4/24/12,8:00 PM,WC Kelly Field,U13A,5,GV,
584,4/25/12,6:30 PM,AVG Avon Grove HS,U11B,3,AVG3,
584,4/25/12,6:30 PM,AVG Avon Grove HS,U11B,4,LV2,
562,4/25/12,6:30 PM,AVG Harmony Park,U11B,5,AVG2,
562,4/25/12,6:30 PM,AVG Harmony Park,U11B,6,BYC3,
175,4/25/12,6:30 PM,BYC Bethel Spr ES 12,U11A,5,BYC,
175,4/25/12,6:30 PM,BYC Bethel Spr ES 12,U11A,5,ST,
467,4/25/12,6:30 PM,COV Batdorf Park,U11B,5,COV1,
467,4/25/12,6:30 PM,COV Batdorf Park,U11B,5,CVL2,
575,4/25/12,6:30 PM,CVL Warrior Field,U11B,6,CVL1,
575,4/25/12,6:30 PM,CVL Warrior Field,U11B,4,WC,
559,4/25/12,6:30 PM,KEN Legacy Field B,U11B,4,KEN2,
559,4/25/12,6:30 PM,KEN Legacy Field B,U11B,4,BYC2,
514,4/25/12,6:30 PM,LV Eagleview 1,U11B,5,LV3,
514,4/25/12,6:30 PM,LV Eagleview 1,U11B,4,GV,
505,4/25/12,6:30 PM,LV Eagleview 2,U11B,5,LV1,
505,4/25/12,6:30 PM,LV Eagleview 2,U11B,5,ST,
493,4/25/12,6:30 PM,PHX PMYC,U11B,4,PHX,
493,4/25/12,6:30 PM,PHX PMYC,U11B,4,COV2,
535,4/25/12,6:30 PM,UNV Patton MS 17,U11B,5,UNV1,
535,4/25/12,6:30 PM,UNV Patton MS 17,U11B,4,KEN1,
28,4/26/12,6:30 PM,ASH Haverford Upper,U15A,5,ASH,
28,4/26/12,6:30 PM,ASH Haverford Upper,U15A,5,ST,
9,4/26/12,6:30 PM,CVL Mt Kirk,U15A,4,CVL,
9,4/26/12,6:30 PM,CVL Mt Kirk,U15A,4,BYC,
282,4/26/12,6:30 PM,PHX PMYC,U15B,5,PHX,
282,4/26/12,6:30 PM,PHX PMYC,U15B,6,WB,
254,4/26/12,6:30 PM,ST Wilson Park TEYSA,U15B,6,ST,
254,4/26/12,6:30 PM,ST Wilson Park TEYSA,U15B,6,CVL,
181,4/26/12,6:30 PM,WC Kelly Field,U11A,5,WC,
181,4/26/12,6:30 PM,WC Kelly Field,U11A,4,WB,
16,4/26/12,8:00 PM,WC Kelly Field,U15A,5,WC,
16,4/26/12,8:00 PM,WC Kelly Field,U15A,5,COV,
501,4/27/12,6:30 PM,ASH Lower Merion HS,U11B,6,ASH,
501,4/27/12,6:30 PM,ASH Lower Merion HS,U11B,5,LV2,
10,4/27/12,6:30 PM,AVG Avon Grove HS,U15A,4,AVG,
10,4/27/12,6:30 PM,AVG Avon Grove HS,U15A,5,CVL,
565,4/27/12,6:30 PM,AVG Harmony Park,U11B,6,AVG2,
565,4/27/12,6:30 PM,AVG Harmony Park,U11B,5,AVG1,
518,4/27/12,6:30 PM,BYC Bethel Spr ES 12,U11B,3,BYC1,
518,4/27/12,6:30 PM,BYC Bethel Spr ES 12,U11B,5,WC,
475,4/27/12,6:30 PM,CVL Warrior Field,U11B,5,CVL3,
475,4/27/12,6:30 PM,CVL Warrior Field,U11B,6,LV3,
499,4/27/12,6:30 PM,GV Great Valley MS,U11B,5,GV,
499,4/27/12,6:30 PM,GV Great Valley MS,U11B,5,PHX,
43,4/27/12,6:30 PM,LV Hoeffecker,U15A,4,LV,
43,4/27/12,6:30 PM,LV Hoeffecker,U15A,6,WB,
527,4/27/12,6:30 PM,UNV Patton MS 17,U11B,6,UNV2,
527,4/27/12,6:30 PM,UNV Patton MS 17,U11B,7,WB,
209,4/28/12,2:00 PM,ABG Huntingdon Upper,U13C,6,ABG,
209,4/28/12,2:00 PM,ABG Huntingdon Upper,U13C,6,ASH,
20,4/28/12,TBD,ABG Samson Festival,U15A,6,ABG,
20,4/28/12,TBD,ABG Samson Festival,U15A,6,ASH,
148,4/28/12,10:00 AM,AVG Avon Grove HS,U13A,6,AVG,
148,4/28/12,10:00 AM,AVG Avon Grove HS,U13A,6,BYC,
304,4/28/12,12:00 PM,AVG Avon Grove HS,U15B,6,AVG,
304,4/28/12,12:00 PM,AVG Avon Grove HS,U15B,6,LV1,
452,4/28/12,2:00 PM,AVG Avon Grove HS,U13B,8,AVG1,
452,4/28/12,2:00 PM,AVG Avon Grove HS,U13B,7,WC2,
171,4/28/12,10:00 AM,AVG Harmony Park,U11A,5,AVG,
171,4/28/12,10:00 AM,AVG Harmony Park,U11A,6,ASH,
541,4/28/12,12:00 PM,AVG Harmony Park,U11B,7,AVG2,
541,4/28/12,12:00 PM,AVG Harmony Park,U11B,6,UNV1,
407,4/28/12,2:00 PM,AVG Harmony Park,U13B,6,AVG2,
407,4/28/12,2:00 PM,AVG Harmony Park,U13B,7,BYC1,
553,4/28/12,10:00 AM,BYC Bethel Spr ES 12,U11B,5,BYC2,
553,4/28/12,10:00 AM,BYC Bethel Spr ES 12,U11B,4,BYC1,
561,4/28/12,12:00 PM,BYC Bethel Spr ES 12,U11B,7,BYC3,
561,4/28/12,12:00 PM,BYC Bethel Spr ES 12,U11B,4,AVG3,
200,4/28/12,2:00 PM,BYC Bethel Spr ES 12,U11A,6,BYC,
200,4/28/12,2:00 PM,BYC Bethel Spr ES 12,U11A,4,LV,
311,4/28/12,4:00 PM,BYC Garnet Valley MS,U15B,5,BYC,
311,4/28/12,4:00 PM,BYC Garnet Valley MS,U15B,5,LV2,
271,4/28/12,2:00 PM,COV Batdorf Park,U15B,6,COV,
271,4/28/12,2:00 PM,COV Batdorf Park,U15B,6,WC2,
458,4/28/12,4:00 PM,COV Batdorf Park,U11B,5,COV2,
458,4/28/12,4:00 PM,COV Batdorf Park,U11B,7,CVL1,
344,4/28/12,2:00 PM,COV West Vincent Twp,U13B,3,COV,
344,4/28/12,2:00 PM,COV West Vincent Twp,U13B,5,ASH,
415,4/28/12,10:00 AM,CVL Black Rock 6,U13B,7,CVL,
415,4/28/12,10:00 AM,CVL Black Rock 6,U13B,7,WC1,
259,4/28/12,12:00 PM,CVL Mt Kirk,U15B,7,CVL,
259,4/28/12,12:00 PM,CVL Mt Kirk,U15B,7,WB,
69,4/28/12,2:00 PM,CVL Mt Kirk,U13A,6,CVL,
69,4/28/12,2:00 PM,CVL Mt Kirk,U13A,5,ASH,
1,4/28/12,4:00 PM,CVL Mt Kirk,U15A,6,CVL,
1,4/28/12,4:00 PM,CVL Mt Kirk,U15A,6,COV,
480,4/28/12,2:00 PM,CVL Warrior Field,U11B,6,CVL3,
480,4/28/12,2:00 PM,CVL Warrior Field,U11B,6,ST,
367,4/28/12,2:00 PM,GV Great Valley MS,U13B,6,GV,
367,4/28/12,2:00 PM,GV Great Valley MS,U13B,7,ST1,
64,4/28/12,4:00 PM,GV Great Valley MS,U15A,5,GV,
64,4/28/12,4:00 PM,GV Great Valley MS,U15A,5,AVG,
411,4/28/12,10:00 AM,KEN Legacy Field C,U13B,6,KEN,
411,4/28/12,10:00 AM,KEN Legacy Field C,U13B,8,BYC2,
586,4/28/12,12:00 PM,KEN Legacy Field C,U11B,5,KEN2,
586,4/28/12,12:00 PM,KEN Legacy Field C,U11B,6,GV,
524,4/28/12,2:00 PM,KEN Legacy Field C,U11B,5,KEN1,
524,4/28/12,2:00 PM,KEN Legacy Field C,U11B,6,WC,
91,4/28/12,4:00 PM,KEN Legacy Field C,U13A,5,KEN,
91,4/28/12,4:00 PM,KEN Legacy Field C,U13A,5,ABG,
131,4/28/12,10:00 AM,LV Hoeffecker,U13A,5,LV2,
131,4/28/12,10:00 AM,LV Hoeffecker,U13A,6,WC,
360,4/28/12,12:00 PM,LV Hoeffecker,U13B,7,LV,
360,4/28/12,12:00 PM,LV Hoeffecker,U13B,7,ABG,
226,4/28/12,2:00 PM,LV Hoeffecker,U13C,7,LV,
226,4/28/12,2:00 PM,LV Hoeffecker,U13C,8,KEN,
482,4/28/12,4:00 PM,LV Hoeffecker,U11B,6,LV2,
482,4/28/12,4:00 PM,LV Hoeffecker,U11B,6,COV1,
498,4/28/12,10:00 AM,PHX PMYC,U11B,6,PHX,
498,4/28/12,10:00 AM,PHX PMYC,U11B,7,LV3,
280,4/28/12,12:00 PM,PHX PMYC,U15B,6,PHX,
280,4/28/12,12:00 PM,PHX PMYC,U15B,6,WC1,
113,4/28/12,12:00 PM,ST Wilson Park TEYSA,U13A,6,ST1,
113,4/28/12,12:00 PM,ST Wilson Park TEYSA,U13A,6,ST2,
39,4/28/12,2:00 PM,ST Wilson Park TEYSA,U15A,6,ST,
39,4/28/12,2:00 PM,ST Wilson Park TEYSA,U15A,5,BYC,
231,4/28/12,2:00 PM,UNV Upland Country DS,U13C,7,UNV,
231,4/28/12,2:00 PM,UNV Upland Country DS,U13C,7,BYC,
398,4/28/12,10:00 AM,WB Embreeville,U13B,8,WB,
398,4/28/12,10:00 AM,WB Embreeville,U13B,8,UNV,
390,4/28/12,12:00 PM,WC Kelly Field,U13B,7,WC4,
390,4/28/12,12:00 PM,WC Kelly Field,U13B,6,WC3,
162,4/28/12,2:00 PM,WC Kelly Field,U11A,6,WC,
162,4/28/12,2:00 PM,WC Kelly Field,U11A,6,ABG,
42,4/28/12,4:00 PM,WC Kelly Field,U15A,6,WC,
42,4/28/12,4:00 PM,WC Kelly Field,U15A,5,LV,
211,4/29/12,12:00 PM,ABG Huntingdon Upper,U13C,7,ABG,
211,4/29/12,12:00 PM,ABG Huntingdon Upper,U13C,6,WC,
161,4/29/12,2:00 PM,ABG Huntingdon Upper,U11A,7,ABG,
161,4/29/12,2:00 PM,ABG Huntingdon Upper,U11A,5,LV,
345,4/29/12,4:00 PM,ABG Huntingdon Upper,U13B,8,ABG,
345,4/29/12,4:00 PM,ABG Huntingdon Upper,U13B,4,COV,
30,4/29/12,2:00 PM,ASH Lower Merion HS,U15A,7,ASH,
30,4/29/12,2:00 PM,ASH Lower Merion HS,U15A,6,GV,
272,4/29/12,4:00 PM,BYC Garnet Valley MS,U15B,6,BYC,
272,4/29/12,4:00 PM,BYC Garnet Valley MS,U15B,7,COV,
114,4/29/12,2:00 PM,LV Hoeffecker,U13A,7,LV1,
114,4/29/12,2:00 PM,LV Hoeffecker,U13A,7,ST1,
99,4/29/12,12:00 PM,UNV Upland Country DS,U13A,6,UNV,
99,4/29/12,12:00 PM,UNV Upland Country DS,U13A,6,ABG,
25,4/29/12,12:00 PM,WB Downingtown MS,U15A,7,WB,
25,4/29/12,12:00 PM,WB Downingtown MS,U15A,7,ABG,
220,4/30/12,6:30 PM,ASH Lower Merion HS,U13C,7,ASH,
220,4/30/12,6:30 PM,ASH Lower Merion HS,U13C,7,AVG,
388,4/30/12,6:30 PM,AVG Avon Grove HS,U13B,7,AVG2,
388,4/30/12,6:30 PM,AVG Avon Grove HS,U13B,7,WC3,
255,4/30/12,6:30 PM,CVL Black Rock 6,U15B,8,CVL,
255,4/30/12,6:30 PM,CVL Black Rock 6,U15B,7,LV1,
369,4/30/12,6:30 PM,GV Great Valley MS,U13B,7,GV,
369,4/30/12,6:30 PM,GV Great Valley MS,U13B,7,ST2,
239,4/30/12,6:30 PM,LV Pine Creek,U13C,8,LV,
239,4/30/12,6:30 PM,LV Pine Creek,U13C,7,CVL,
404,4/30/12,6:30 PM,UNV Patton MS 17,U13B,9,UNV,
404,4/30/12,6:30 PM,UNV Patton MS 17,U13B,8,BYC1,
328,4/30/12,6:30 PM,WB Embreeville,U15B,8,WB,
328,4/30/12,6:30 PM,WB Embreeville,U15B,7,KEN,
247,4/30/12,6:30 PM,WC Kelly Field,U13C,7,WC,
247,4/30/12,6:30 PM,WC Kelly Field,U13C,8,BYC,
300,4/30/12,8:00 PM,WC Kelly Field,U15B,7,WC2,
300,4/30/12,8:00 PM,WC Kelly Field,U15B,7,ST,
289,4/30/12,6:30 PM,WC Rustin HS,U15B,7,WC1,
289,4/30/12,6:30 PM,WC Rustin HS,U15B,5,ASH,
92,5/1/12,6:30 PM,ABG Huntingdon Upper,U13A,7,ABG,
92,5/1/12,6:30 PM,ABG Huntingdon Upper,U13A,6,ASH,
83,5/1/12,6:30 PM,COV OJR HS,U13A,5,COV,
83,5/1/12,6:30 PM,COV OJR HS,U13A,8,ST1,
71,5/1/12,6:30 PM,CVL Black Rock 6,U13A,7,CVL,
71,5/1/12,6:30 PM,CVL Black Rock 6,U13A,7,ST2,
339,5/1/12,6:30 PM,CVL Mt Kirk,U13B,8,CVL,
339,5/1/12,6:30 PM,CVL Mt Kirk,U13B,8,ST1,
137,5/1/12,6:30 PM,GV Great Valley MS,U13A,6,GV,
137,5/1/12,6:30 PM,GV Great Valley MS,U13A,7,UNV,
133,5/1/12,6:30 PM,LV Hoeffecker,U13A,6,LV2,
133,5/1/12,6:30 PM,LV Hoeffecker,U13A,7,BYC,
363,5/1/12,6:30 PM,LV Lionville MS,U13B,8,LV,
363,5/1/12,6:30 PM,LV Lionville MS,U13B,6,ASH,
144,5/1/12,6:30 PM,WC Henderson HS,U13A,7,WC,
144,5/1/12,6:30 PM,WC Henderson HS,U13A,6,KEN,
416,5/1/12,6:30 PM,WC Rustin HS,U13B,8,WC2,
416,5/1/12,6:30 PM,WC Rustin HS,U13B,5,COV,
566,5/2/12,6:30 PM,AVG Avon Grove HS,U11B,6,AVG1,
566,5/2/12,6:30 PM,AVG Avon Grove HS,U11B,5,AVG3,
563,5/2/12,6:30 PM,BYC Bethel Spr ES 12,U11B,8,BYC3,
563,5/2/12,6:30 PM,BYC Bethel Spr ES 12,U11B,6,KEN2,
579,5/2/12,7:00 PM,COV OJR HS,U11B,6,COV2,
579,5/2/12,7:00 PM,COV OJR HS,U11B,5,BYC1,
478,5/2/12,6:30 PM,CVL Warrior Field,U11B,7,CVL3,
478,5/2/12,6:30 PM,CVL Warrior Field,U11B,7,PHX,
585,5/2/12,6:30 PM,LV Eagleview 2,U11B,8,LV3,
585,5/2/12,6:30 PM,LV Eagleview 2,U11B,6,KEN1,
189,5/2/12,6:30 PM,ST TE Middle Sch 2,U11A,6,ST,
189,5/2/12,6:30 PM,ST TE Middle Sch 2,U11A,7,CVL,
199,5/2/12,6:30 PM,WB Embreeville,U11A,5,WB,
199,5/2/12,6:30 PM,WB Embreeville,U11A,6,AVG,
519,5/2/12,6:30 PM,WC Kelly Field,U11B,7,WC,
519,5/2/12,6:30 PM,WC Kelly Field,U11B,6,BYC2,
284,5/3/12,6:30 PM,ASH Haverford Upper,U15B,6,ASH,
284,5/3/12,6:30 PM,ASH Haverford Upper,U15B,7,BYC,
13,5/3/12,6:30 PM,COV Batdorf Park,U15A,7,COV,
13,5/3/12,6:30 PM,COV Batdorf Park,U15A,7,ST,
48,5/3/12,6:30 PM,GV Great Valley MS,U15A,7,GV,
48,5/3/12,6:30 PM,GV Great Valley MS,U15A,6,BYC,
29,5/3/12,6:30 PM,LV Hoeffecker,U15A,6,LV,
29,5/3/12,6:30 PM,LV Hoeffecker,U15A,8,ASH,
312,5/3/12,6:30 PM,LV Pine Creek,U15B,6,LV2,
312,5/3/12,6:30 PM,LV Pine Creek,U15B,7,AVG,
283,5/3/12,6:30 PM,UNV Upland Country DS,U15B,7,UNV,
283,5/3/12,6:30 PM,UNV Upland Country DS,U15B,7,PHX,
34,5/4/12,6:30 PM,ASH Haverford Upper,U15A,9,ASH,
34,5/4/12,6:30 PM,ASH Haverford Upper,U15A,6,AVG,
170,5/4/12,6:30 PM,ASH Lower Merion HS,U11A,7,ASH,
170,5/4/12,6:30 PM,ASH Lower Merion HS,U11A,7,BYC,
533,5/4/12,6:30 PM,AVG Harmony Park,U11B,6,AVG3,
533,5/4/12,6:30 PM,AVG Harmony Park,U11B,8,WB,
547,5/4/12,6:30 PM,BYC Bethel Spr ES 12,U11B,7,BYC2,
547,5/4/12,6:30 PM,BYC Bethel Spr ES 12,U11B,7,UNV2,
494,5/4/12,6:30 PM,COV OJR HS,U11B,7,COV2,
494,5/4/12,6:30 PM,COV OJR HS,U11B,7,ASH,
583,5/4/12,6:30 PM,LV Eagleview 1,U11B,6,LV1,
583,5/4/12,6:30 PM,LV Eagleview 1,U11B,8,AVG2,
177,5/4/12,6:30 PM,LV Eagleview 2,U11A,6,LV,
177,5/4/12,6:30 PM,LV Eagleview 2,U11A,7,WC,
176,5/4/12,6:30 PM,ST TE Middle Sch 1,U11A,7,ST,
176,5/4/12,6:30 PM,ST TE Middle Sch 1,U11A,7,AVG,
506,5/4/12,6:30 PM,ST TE Middle Sch 2,U11B,7,ST,
506,5/4/12,6:30 PM,ST TE Middle Sch 2,U11B,7,LV2,
540,5/4/12,6:30 PM,UNV Patton MS 17,U11B,7,UNV1,
540,5/4/12,6:30 PM,UNV Patton MS 17,U11B,7,AVG1,
98,5/5/12,10:00 AM,ABG Huntingdon Upper,U13A,8,ABG,
98,5/5/12,10:00 AM,ABG Huntingdon Upper,U13A,8,WC,
359,5/5/12,12:00 PM,ABG Huntingdon Upper,U13B,9,ABG,
359,5/5/12,12:00 PM,ABG Huntingdon Upper,U13B,8,GV,
80,5/5/12,12:00 PM,ASH Shipley Farm Field,U13A,7,ASH,
80,5/5/12,12:00 PM,ASH Shipley Farm Field,U13A,6,COV,
503,5/5/12,2:00 PM,ASH Shipley Farm Field,U11B,8,ASH,
503,5/5/12,2:00 PM,ASH Shipley Farm Field,U11B,7,GV,
54,5/5/12,10:00 AM,AVG Avon Grove HS,U15A,7,AVG,
54,5/5/12,10:00 AM,AVG Avon Grove HS,U15A,8,WB,
262,5/5/12,12:00 PM,AVG Avon Grove HS,U15B,8,AVG,
262,5/5/12,12:00 PM,AVG Avon Grove HS,U15B,9,CVL,
568,5/5/12,2:00 PM,AVG Avon Grove HS,U11B,8,AVG1,
568,5/5/12,2:00 PM,AVG Avon Grove HS,U11B,7,KEN2,
395,5/5/12,2:00 PM,AVG Harmony Park,U13B,9,AVG1,
395,5/5/12,2:00 PM,AVG Harmony Park,U13B,8,WC4,
558,5/5/12,4:00 PM,BYC Bethel Spr ES 12,U11B,8,BYC2,
558,5/5/12,4:00 PM,BYC Bethel Spr ES 12,U11B,7,KEN1,
33,5/5/12,10:00 AM,BYC Garnet Valley MS,U15A,7,BYC,
33,5/5/12,10:00 AM,BYC Garnet Valley MS,U15A,10,ASH,
408,5/5/12,12:00 PM,BYC Garnet Valley MS,U13B,9,BYC1,
408,5/5/12,12:00 PM,BYC Garnet Valley MS,U13B,7,KEN,
422,5/5/12,2:00 PM,BYC Garnet Valley MS,U13B,9,BYC2,
422,5/5/12,2:00 PM,BYC Garnet Valley MS,U13B,9,LV,
346,5/5/12,2:00 PM,COV Batdorf Park,U13B,6,COV,
346,5/5/12,2:00 PM,COV Batdorf Park,U13B,8,ST2,
267,5/5/12,4:00 PM,COV Batdorf Park,U15B,8,COV,
267,5/5/12,4:00 PM,COV Batdorf Park,U15B,8,ST,
77,5/5/12,2:00 PM,CVL Mt Kirk,U13A,8,CVL,
77,5/5/12,2:00 PM,CVL Mt Kirk,U13A,8,BYC,
7,5/5/12,4:00 PM,CVL Mt Kirk,U15A,7,CVL,
7,5/5/12,4:00 PM,CVL Mt Kirk,U15A,7,WC,
459,5/5/12,10:00 AM,CVL Warrior Field,U11B,8,CVL1,
459,5/5/12,10:00 AM,CVL Warrior Field,U11B,8,PHX,
468,5/5/12,12:00 PM,CVL Warrior Field,U11B,6,CVL2,
468,5/5/12,12:00 PM,CVL Warrior Field,U11B,8,COV2,
201,5/5/12,2:00 PM,CVL Warrior Field,U13C,8,CVL,
201,5/5/12,2:00 PM,CVL Warrior Field,U13C,8,ABG,
151,5/5/12,4:00 PM,CVL Warrior Field,U11A,8,CVL,
151,5/5/12,4:00 PM,CVL Warrior Field,U11A,8,ABG,
116,5/5/12,2:00 PM,GV Great Valley MS,U13A,7,GV,
116,5/5/12,2:00 PM,GV Great Valley MS,U13A,9,ST1,
36,5/5/12,4:00 PM,GV Great Valley MS,U15A,8,GV,
36,5/5/12,4:00 PM,GV Great Valley MS,U15A,8,ST,
313,5/5/12,10:00 AM,KEN Legacy Field C,U15B,8,KEN,
313,5/5/12,10:00 AM,KEN Legacy Field C,U15B,7,LV2,
129,5/5/12,12:00 PM,KEN Legacy Field C,U13A,7,KEN,
129,5/5/12,12:00 PM,KEN Legacy Field C,U13A,8,LV1,
122,5/5/12,10:00 AM,LV Hoeffecker,U13A,7,LV2,
122,5/5/12,10:00 AM,LV Hoeffecker,U13A,8,ST2,
14,5/5/12,12:00 PM,LV Hoeffecker,U15A,7,LV,
14,5/5/12,12:00 PM,LV Hoeffecker,U15A,8,COV,
197,5/5/12,2:00 PM,LV Hoeffecker,U11A,7,LV,
197,5/5/12,2:00 PM,LV Hoeffecker,U11A,6,WB,
351,5/5/12,10:00 AM,PHX PMYC,U13B,8,PHX,
351,5/5/12,10:00 AM,PHX PMYC,U13B,7,ASH,
